experiment_group,model,dataset,pred_len,seed,data_mode,synth_ratio,sparsity,difficulty_mode,bundle,p_latent_factor,anneal_strategy,anneal_epoch,mse,mae,train_time,timestamp
latent,DLinear,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1995879411697387,0.2749289572238922,1491,2026-03-20 10:44:36
latent,DLinear,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.1988615095615387,0.275405615568161,1489,2026-03-20 10:46:47
latent,DLinear,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.2004247009754181,0.2768625020980835,1111,2026-03-20 10:47:17
latent,DLinear,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.1988615095615387,0.275405615568161,1444,2026-03-20 10:49:19
latent,DLinear,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.1983675211668014,0.2742924094200134,1425,2026-03-20 10:49:46
latent,DLinear,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.1983675211668014,0.2742924094200134,1503,2026-03-20 10:49:52
latent,DLinear,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.1988615095615387,0.275405615568161,1448,2026-03-20 10:54:36
latent,DLinear,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.1984284818172454,0.2746777534484863,2072,2026-03-20 11:09:09
latent,DLinear,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2870295643806457,0.3453233242034912,1856,2026-03-20 11:10:00
latent,DLinear,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.2868013381958008,0.3454574346542358,1919,2026-03-20 11:17:01
latent,DLinear,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.2868013381958008,0.3454574346542358,1884,2026-03-20 11:21:10
latent,DLinear,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.2868013381958008,0.3454574346542358,2281,2026-03-20 11:33:04
latent,DLinear,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2869570255279541,0.3453031480312347,3612,2026-03-20 11:43:25
latent,DLinear,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2865776121616363,0.3445119857788086,3769,2026-03-20 11:46:13
latent,DLinear,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.2876949608325958,0.3468413949012756,3713,2026-03-20 11:49:07
latent,DLinear,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.2871449589729309,0.345739334821701,3587,2026-03-20 11:50:05
latent,DLinear,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.2871449589729309,0.345739334821701,3786,2026-03-20 11:50:49
latent,DLinear,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.2876949608325958,0.3468413949012756,3933,2026-03-20 11:55:45
latent,DLinear,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.2876949608325958,0.3468413949012756,3683,2026-03-20 12:05:08
latent,DLinear,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.2871449589729309,0.345739334821701,3692,2026-03-20 12:06:17
latent,DLinear,Electricity,96,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.240656316280365,0.3316459655761719,9390,2026-03-20 13:53:58
latent,DLinear,Electricity,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.240656316280365,0.3316459655761719,10144,2026-03-20 13:54:50
latent,DLinear,Electricity,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.24673992395401,0.339790791273117,10201,2026-03-20 13:59:37
latent,SegRNN,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4142074584960937,0.4262248873710632,163,2026-03-20 14:55:05
latent,SegRNN,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4127408862113952,0.4249741733074188,185,2026-03-20 14:58:36
latent,SegRNN,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4122134745121002,0.4243742525577545,202,2026-03-20 15:00:14
latent,SegRNN,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4100050330162048,0.4237561523914337,170,2026-03-20 15:01:53
latent,SegRNN,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4087300598621368,0.4222904443740845,188,2026-03-20 15:03:48
latent,SegRNN,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4077681601047516,0.4215129315853119,197,2026-03-20 15:05:36
latent,SegRNN,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4064390063285827,0.4215152263641357,168,2026-03-20 15:07:02
latent,SegRNN,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4118441641330719,0.4251750707626343,181,2026-03-20 15:09:04
latent,SegRNN,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4047577679157257,0.4195882976055145,198,2026-03-20 15:09:40
latent,SegRNN,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4027581512928009,0.4183536767959595,179,2026-03-20 15:10:26
latent,SegRNN,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4005426168441772,0.4173238277435303,196,2026-03-20 15:10:39
latent,SegRNN,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.401588886976242,0.4175711572170257,195,2026-03-20 15:12:45
latent,SegRNN,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4818601012229919,0.4604284167289734,241,2026-03-20 15:14:54
latent,SegRNN,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4933246076107025,0.4697450995445251,300,2026-03-20 15:15:06
latent,SegRNN,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4834535419940948,0.4622915983200073,324,2026-03-20 15:16:29
latent,SegRNN,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.516045093536377,0.4819579720497131,297,2026-03-20 15:18:09
latent,SegRNN,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4779592454433441,0.4581731259822845,230,2026-03-20 15:19:10
latent,SegRNN,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4900207817554474,0.4670509994029999,336,2026-03-20 15:21:09
latent,SegRNN,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.481257677078247,0.4604966938495636,301,2026-03-20 15:21:58
latent,SegRNN,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.476218968629837,0.4573803246021271,226,2026-03-20 15:22:22
latent,SegRNN,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4892599880695343,0.4668266177177429,323,2026-03-20 15:25:00
latent,SegRNN,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.473497211933136,0.4558063745498657,229,2026-03-20 15:26:13
latent,SegRNN,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4782612025737762,0.4585524201393127,302,2026-03-20 15:26:38
latent,SegRNN,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4750672876834869,0.4569036960601806,314,2026-03-20 15:28:02
latent,SegRNN,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.3590512275695801,0.3900817334651947,522,2026-03-20 15:34:09
latent,SegRNN,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.3590512275695801,0.3900817334651947,526,2026-03-20 15:37:15
latent,SegRNN,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.3753622174263,0.3989414870738983,724,2026-03-20 15:38:43
latent,SegRNN,ETTm1,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.363961786031723,0.3948193788528442,724,2026-03-20 15:39:08
latent,SegRNN,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.3729964196681976,0.3973991870880127,608,2026-03-20 15:44:43
latent,SegRNN,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.357026994228363,0.3886046111583709,548,2026-03-20 15:48:18
latent,SegRNN,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.3586077392101288,0.3904972374439239,587,2026-03-20 15:49:21
latent,SegRNN,ETTm1,96,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.3603193759918213,0.3918580710887909,720,2026-03-20 15:49:42
latent,SegRNN,ETTm1,96,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.3599432706832886,0.3912789821624756,726,2026-03-20 15:57:17
latent,SegRNN,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.354791522026062,0.387465626001358,521,2026-03-20 15:57:26
latent,SegRNN,ETTm1,96,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.3560690283775329,0.3887491524219513,705,2026-03-20 16:01:54
latent,SegRNN,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.3554493486881256,0.3884171545505523,741,2026-03-20 16:02:09
latent,SegRNN,ETTm1,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.428251564502716,0.4288734793663025,1010,2026-03-20 16:14:33
latent,SegRNN,ETTm1,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4610451459884643,0.4499089121818542,1320,2026-03-20 16:19:53
latent,SegRNN,ETTm1,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4297794997692108,0.4305668473243713,1244,2026-03-20 16:23:05
latent,SegRNN,ETTm1,336,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4267394244670868,0.4273435473442077,1236,2026-03-20 16:23:11
latent,SegRNN,ETTm1,336,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4265839159488678,0.4278222024440765,1277,2026-03-20 16:36:18
latent,SegRNN,ETTm1,336,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4258089959621429,0.4271551668643951,978,2026-03-20 16:39:50
latent,SegRNN,ETTm1,336,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4272599816322326,0.4277642071247101,1287,2026-03-20 16:41:47
latent,SegRNN,ETTm1,336,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4251344799995422,0.4265501499176025,1221,2026-03-20 16:43:59
latent,SegRNN,ETTm1,336,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4241165220737457,0.4258469045162201,1022,2026-03-20 16:57:19
latent,SegRNN,ETTm1,336,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4240325093269348,0.4253472089767456,1295,2026-03-20 16:58:20
latent,SegRNN,ETTm1,336,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4231079518795013,0.4253251552581787,1246,2026-03-20 17:03:00
latent,SegRNN,ETTm1,336,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4233251214027405,0.4250917732715606,1265,2026-03-20 17:05:30
latent,SegRNN,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1729801446199417,0.2370858341455459,2023,2026-03-20 17:28:37
latent,SegRNN,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1720961034297943,0.2367654889822006,2100,2026-03-20 17:30:54
latent,SegRNN,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.1748774349689483,0.2373318076133728,2098,2026-03-20 17:32:44
latent,SegRNN,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.1795292347669601,0.2442140877246856,2173,2026-03-20 17:34:59
latent,SegRNN,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.1781042963266372,0.2454649657011032,2099,2026-03-20 17:35:53
latent,SegRNN,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.1771823316812515,0.2433186471462249,2147,2026-03-20 17:39:13
latent,SegRNN,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.1705977022647857,0.2340245842933654,2079,2026-03-20 17:40:36
latent,SegRNN,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.1718529462814331,0.2340421080589294,2049,2026-03-20 17:46:35
latent,SegRNN,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.1709571182727813,0.2341631948947906,2142,2026-03-20 17:58:37
latent,SegRNN,Weather,96,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.1710184812545776,0.2333187758922577,2104,2026-03-20 18:04:07
latent,SegRNN,Weather,96,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.170657604932785,0.2330385744571685,2116,2026-03-20 18:06:37
latent,SegRNN,Weather,96,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.1710977703332901,0.2335360646247863,2205,2026-03-20 18:09:55
latent,SegRNN,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2736646234989166,0.3177068829536438,3458,2026-03-20 18:32:34
latent,SegRNN,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2759522795677185,0.3210367262363434,3630,2026-03-20 18:35:55
latent,SegRNN,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.2736646234989166,0.3177068829536438,3409,2026-03-20 18:36:29
latent,SegRNN,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.2771633863449096,0.3231377303600311,3875,2026-03-20 18:40:55
latent,SegRNN,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.2736646234989166,0.3177068829536438,3387,2026-03-20 18:43:28
latent,SegRNN,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.2754561305046081,0.3204228281974792,3780,2026-03-20 18:44:02
latent,SegRNN,Weather,336,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.2736646234989166,0.3177068829536438,3283,2026-03-20 18:47:10
latent,SegRNN,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.27508544921875,0.3206686675548553,3741,2026-03-20 18:47:18
latent,SegRNN,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.2750102579593658,0.3199018239974975,3795,2026-03-20 18:51:12
latent,SegRNN,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.2749519348144531,0.3206796646118164,3989,2026-03-20 18:57:26
latent,SegRNN,Weather,336,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.2751977741718292,0.3202281594276428,3833,2026-03-20 19:02:57
latent,SegRNN,Weather,336,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.2752470374107361,0.3207757771015167,3974,2026-03-20 19:10:48
latent,TimesNet,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4416846334934234,0.4415576756000519,745,2026-03-20 22:04:28
latent,TimesNet,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4150194823741913,0.4265685677528381,734,2026-03-20 22:10:48
latent,TimesNet,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4388068914413452,0.4421629309654236,675,2026-03-20 22:15:19
latent,TimesNet,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4372187256813049,0.4396059811115265,738,2026-03-20 22:17:13
latent,TimesNet,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4227824807167053,0.4293133318424225,714,2026-03-20 22:23:08
latent,TimesNet,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.414724588394165,0.4279323220252991,675,2026-03-20 22:23:19
latent,TimesNet,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4427436888217926,0.4438734948635101,761,2026-03-20 22:28:27
latent,TimesNet,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4129243195056915,0.4245438873767853,711,2026-03-20 22:29:31
latent,TimesNet,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4327979683876037,0.4382052421569824,673,2026-03-20 22:34:48
latent,TimesNet,ETTh1,96,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4303486049175262,0.4355908334255218,739,2026-03-20 22:36:04
latent,TimesNet,ETTh1,96,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.409169465303421,0.4217555522918701,701,2026-03-20 22:40:35
latent,TimesNet,ETTh1,96,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4306480288505554,0.4363646209239959,675,2026-03-20 22:41:13
latent,TimesNet,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.5244027972221375,0.4862119555473327,825,2026-03-20 22:48:59
latent,TimesNet,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4898424446582794,0.46696737408638,1038,2026-03-20 22:58:20
latent,TimesNet,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.5134506225585938,0.4826601147651672,1163,2026-03-20 23:01:03
latent,TimesNet,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.4928852915763855,0.4672208130359649,1599,2026-03-20 23:03:10
latent,TimesNet,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4905219376087188,0.4676212668418884,1309,2026-03-20 23:11:14
latent,TimesNet,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.3,none,0,0.4983181953430176,0.4731697142124176,908,2026-03-20 23:13:55
latent,TimesNet,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.5299403071403503,0.4910636246204376,1158,2026-03-20 23:20:48
latent,TimesNet,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4884067177772522,0.4675471484661102,936,2026-03-20 23:27:17
latent,TimesNet,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.5,none,0,0.4997746348381042,0.474337637424469,1454,2026-03-20 23:27:50
latent,TimesNet,ETTh1,336,2021,mixed,1.0,1.0,uniform,all,0.7,none,0,0.5133125185966492,0.4845616519451141,820,2026-03-20 23:28:02
latent,TimesNet,ETTh1,336,2023,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4928207993507385,0.4712879061698913,1045,2026-03-20 23:45:09
latent,TimesNet,ETTh1,336,2022,mixed,1.0,1.0,uniform,all,0.7,none,0,0.4972327649593353,0.4741695523262024,1495,2026-03-20 23:46:10
latent,TimesNet,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.0,none,0,0.3418450951576233,0.3777759075164795,1453,2026-03-20 23:52:29
latent,TimesNet,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.0,none,0,0.3274371027946472,0.3688791394233703,2338,2026-03-21 00:07:26
latent,TimesNet,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.3,none,0,0.3390133678913116,0.3768973350524902,1470,2026-03-21 00:11:07
latent,TimesNet,ETTm1,96,2022,mixed,1.0,1.0,uniform,all,0.3,none,0,0.3313173949718475,0.3705773055553436,2338,2026-03-21 00:31:54
latent,TimesNet,ETTm1,96,2021,mixed,1.0,1.0,uniform,all,0.5,none,0,0.3403016626834869,0.3777542114257812,1447,2026-03-21 00:32:23
