experiment_group,model,dataset,pred_len,seed,data_mode,synth_ratio,sparsity,difficulty_mode,bundle,p_latent_factor,anneal_strategy,anneal_epoch,mse,mae,train_time,timestamp
curriculum,DLinear,ETTh1,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.5288696885108948,0.4954645335674286,240,2026-03-19 11:56:11
curriculum,DLinear,ETTh1,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4874104261398315,0.4654037654399872,145,2026-03-19 11:56:23
curriculum,DLinear,ETTh1,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4882924556732178,0.4665763974189758,56,2026-03-19 11:57:37
curriculum,DLinear,ETTh1,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4901013076305389,0.4683428406715393,55,2026-03-19 11:57:44
curriculum,DLinear,ETTh1,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4915140271186828,0.4697572886943817,138,2026-03-19 11:58:50
curriculum,DLinear,ETTh1,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4915140271186828,0.4697572886943817,53,2026-03-19 11:58:57
curriculum,DLinear,ETTm1,96,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5039446949958801,0.4645052254199981,171,2026-03-19 12:01:01
curriculum,DLinear,ETTm1,96,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.501378059387207,0.4633745551109314,182,2026-03-19 12:02:19
curriculum,DLinear,ETTm1,96,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5056647062301636,0.4655724465847015,174,2026-03-19 12:03:09
curriculum,DLinear,ETTm1,96,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.3459462523460388,0.3737089335918426,94,2026-03-19 12:09:34
curriculum,DLinear,ETTm1,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.3459462523460388,0.3737089335918426,557,2026-03-19 12:10:43
curriculum,DLinear,ETTm1,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4868139922618866,0.4652283787727356,442,2026-03-19 12:10:58
curriculum,DLinear,ETTm1,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.3467980027198791,0.3723046779632568,500,2026-03-19 12:11:05
curriculum,DLinear,ETTm1,96,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.3456372320652008,0.3720248639583587,131,2026-03-19 12:12:12
curriculum,DLinear,ETTm1,96,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.3560554683208465,0.3792380392551422,75,2026-03-19 12:12:40
curriculum,DLinear,ETTm1,96,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.3550279438495636,0.3787143230438232,77,2026-03-19 12:12:49
curriculum,DLinear,ETTm1,96,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.345430850982666,0.3719607293605804,127,2026-03-19 12:13:17
curriculum,DLinear,ETTm1,96,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.3561400473117828,0.3798334300518036,76,2026-03-19 12:13:54
curriculum,DLinear,ETTm1,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5556774139404297,0.4969063997268677,259,2026-03-19 12:17:25
curriculum,DLinear,ETTm1,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5563141703605652,0.4971099495887756,262,2026-03-19 12:17:37
curriculum,DLinear,ETTm1,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5563210248947144,0.4971340894699096,253,2026-03-19 12:17:56
curriculum,DLinear,ETTm1,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4152669012546539,0.4150264263153076,74,2026-03-19 12:19:18
curriculum,DLinear,ETTm1,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4133463203907013,0.4130905270576477,114,2026-03-19 12:20:16
curriculum,DLinear,ETTm1,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.5465418696403503,0.4993795454502105,110,2026-03-19 12:21:34
curriculum,DLinear,ETTm1,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4195170700550079,0.4158928692340851,97,2026-03-19 12:22:19
curriculum,DLinear,ETTm1,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4198194146156311,0.4175428450107574,100,2026-03-19 12:23:41
curriculum,DLinear,ETTm1,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4199199974536896,0.4170350134372711,101,2026-03-19 12:24:16
curriculum,DLinear,ETTm1,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4195170700550079,0.4158928692340851,635,2026-03-19 12:24:56
curriculum,DLinear,ETTm1,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4199199974536896,0.4170350134372711,555,2026-03-19 12:27:17
curriculum,DLinear,Weather,96,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2295768707990646,0.3126643598079681,321,2026-03-19 12:28:06
curriculum,DLinear,Weather,96,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2050291746854782,0.2888550758361816,367,2026-03-19 12:30:15
curriculum,DLinear,Weather,96,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2060119062662124,0.2909565269947052,358,2026-03-19 12:30:40
curriculum,DLinear,ETTm1,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.5385503172874451,0.4950424134731293,925,2026-03-19 12:33:16
curriculum,DLinear,Weather,96,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.196770429611206,0.2592284381389618,134,2026-03-19 12:33:20
curriculum,DLinear,Weather,96,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.1962200999259948,0.2561099231243133,193,2026-03-19 12:33:54
curriculum,DLinear,Weather,96,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.1964689493179321,0.2589033544063568,71,2026-03-19 12:34:54
curriculum,DLinear,Weather,96,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2027539312839508,0.2816187441349029,130,2026-03-19 12:35:56
curriculum,DLinear,Weather,96,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.1961046010255813,0.2563124895095825,124,2026-03-19 12:36:25
curriculum,DLinear,Weather,96,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.196995124220848,0.2575280666351318,126,2026-03-19 12:37:26
curriculum,DLinear,Weather,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.3018486797809601,0.3607484400272369,477,2026-03-19 12:44:49
curriculum,DLinear,Weather,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2027539312839508,0.2816187441349029,1203,2026-03-19 12:45:26
curriculum,DLinear,Weather,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.3003924787044525,0.3657407164573669,615,2026-03-19 12:46:01
curriculum,DLinear,Weather,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.3008598387241363,0.3583182096481323,583,2026-03-19 12:46:05
curriculum,DLinear,Weather,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2028465121984481,0.2819314002990722,1129,2026-03-19 12:47:21
curriculum,DLinear,Weather,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2817659378051758,0.3307311534881592,195,2026-03-19 12:48:30
curriculum,DLinear,Weather,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2817659378051758,0.3307311534881592,182,2026-03-19 12:49:33
curriculum,DLinear,Weather,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2015100419521331,0.2795340120792389,1311,2026-03-19 12:49:34
curriculum,DLinear,Weather,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2810416519641876,0.3301320970058441,188,2026-03-19 12:49:36
curriculum,DLinear,Weather,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2820494771003723,0.3319349288940429,178,2026-03-19 12:50:45
curriculum,DLinear,Weather,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2841778993606567,0.3345290720462799,185,2026-03-19 12:51:55
curriculum,DLinear,Weather,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2911404371261596,0.352037638425827,409,2026-03-19 12:52:42
curriculum,DLinear,Weather,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2911404371261596,0.352037638425827,1444,2026-03-19 13:07:35
curriculum,DLinear,Weather,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2934610843658447,0.3558674156665802,1451,2026-03-19 13:08:12
curriculum,DLinear,Weather,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2920340895652771,0.3534675240516662,2185,2026-03-19 13:14:17
curriculum,DLinear,Electricity,96,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2206295132637024,0.3093184232711792,2240,2026-03-19 13:29:41
curriculum,DLinear,Electricity,96,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2207538783550262,0.3097859025001526,2469,2026-03-19 13:34:18
curriculum,DLinear,Electricity,96,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2206295132637024,0.3093184232711792,1603,2026-03-19 13:35:22
curriculum,DLinear,Electricity,96,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2206295132637024,0.3093184232711792,2982,2026-03-19 13:38:40
curriculum,DLinear,Electricity,96,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2204286009073257,0.3093093037605285,1553,2026-03-19 13:40:37
curriculum,DLinear,Electricity,96,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2205906063318252,0.3095864951610565,2571,2026-03-19 13:50:53
curriculum,DLinear,Electricity,96,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2204080522060394,0.3093045651912689,1577,2026-03-19 13:56:25
curriculum,DLinear,Electricity,96,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2498957514762878,0.343392014503479,4140,2026-03-19 13:59:00
curriculum,DLinear,Electricity,96,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2204080522060394,0.3093045651912689,4192,2026-03-19 13:59:51
curriculum,DLinear,Electricity,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2324168533086776,0.3260585963726043,2731,2026-03-19 15:00:03
curriculum,DLinear,Electricity,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2432276159524917,0.3386337757110595,4241,2026-03-19 15:10:59
curriculum,DLinear,Electricity,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2487906664609909,0.3422032296657562,8470,2026-03-19 15:11:10
curriculum,DLinear,Electricity,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2324779033660888,0.3263255953788757,4328,2026-03-19 15:11:35
curriculum,DLinear,Electricity,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2324134260416031,0.3262462615966797,2842,2026-03-19 15:12:55
curriculum,SegRNN,ETTh1,96,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5110476613044739,0.4748004376888275,135,2026-03-19 15:13:41
curriculum,SegRNN,ETTh1,96,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5099554061889648,0.4752296805381775,140,2026-03-19 15:13:57
curriculum,SegRNN,ETTh1,96,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.510766863822937,0.4753885567188263,136,2026-03-19 15:14:18
curriculum,DLinear,Electricity,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2324168533086776,0.3260585963726043,4725,2026-03-19 15:15:39
curriculum,SegRNN,ETTh1,96,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4343500435352325,0.4371049702167511,83,2026-03-19 15:16:07
curriculum,SegRNN,ETTh1,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4333449006080627,0.4366360604763031,188,2026-03-19 15:16:31
curriculum,SegRNN,ETTh1,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.3751285672187805,0.3998768925666809,168,2026-03-19 15:16:55
curriculum,SegRNN,ETTh1,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.3749196529388428,0.3997296690940857,181,2026-03-19 15:17:24
curriculum,SegRNN,ETTh1,96,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.3751285672187805,0.3998768925666809,80,2026-03-19 15:17:26
curriculum,SegRNN,ETTh1,96,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.3800335228443146,0.4033940434455871,49,2026-03-19 15:17:46
curriculum,SegRNN,ETTh1,96,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.380545824766159,0.4033633768558502,51,2026-03-19 15:18:13
curriculum,SegRNN,ETTh1,96,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.3749196529388428,0.3997296690940857,100,2026-03-19 15:18:13
curriculum,SegRNN,ETTh1,96,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.379922479391098,0.403215229511261,54,2026-03-19 15:18:45
curriculum,SegRNN,ETTh1,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5606163740158081,0.5054931044578552,205,2026-03-19 15:21:17
curriculum,SegRNN,ETTh1,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5622910261154175,0.5067223906517029,205,2026-03-19 15:21:37
curriculum,SegRNN,ETTh1,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5622522234916687,0.5064001083374023,218,2026-03-19 15:22:17
curriculum,SegRNN,ETTh1,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4563104808330536,0.4436960518360138,74,2026-03-19 15:23:19
curriculum,SegRNN,ETTh1,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.5028555989265442,0.4750084280967712,295,2026-03-19 15:23:36
curriculum,SegRNN,ETTh1,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.5028854608535767,0.4748958647251129,305,2026-03-19 15:24:16
curriculum,SegRNN,ETTh1,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.5028854608535767,0.4748958647251129,112,2026-03-19 15:24:35
curriculum,SegRNN,ETTh1,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4660918116569519,0.4497213363647461,55,2026-03-19 15:24:57
curriculum,SegRNN,ETTh1,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4624041020870209,0.4476391673088074,57,2026-03-19 15:25:39
curriculum,SegRNN,ETTh1,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.5030665397644043,0.4745887815952301,139,2026-03-19 15:26:04
curriculum,SegRNN,ETTh1,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.5030665397644043,0.4745887815952301,63,2026-03-19 15:26:04
curriculum,SegRNN,ETTh1,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.5030665397644043,0.4745887815952301,297,2026-03-19 15:26:41
curriculum,SegRNN,ETTm1,96,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5061450004577637,0.4626333713531494,180,2026-03-19 15:28:23
curriculum,SegRNN,ETTm1,96,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.4888031184673309,0.4539397060871124,185,2026-03-19 15:29:10
curriculum,SegRNN,ETTm1,96,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.4896320402622223,0.4545148313045501,182,2026-03-19 15:29:32
curriculum,SegRNN,ETTm1,96,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.3776968419551849,0.4041135907173157,105,2026-03-19 15:31:44
curriculum,SegRNN,ETTm1,96,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.3742952942848205,0.4002846479415893,142,2026-03-19 15:31:58
curriculum,SegRNN,ETTm1,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.3425535857677459,0.3805600702762604,467,2026-03-19 15:34:17
curriculum,SegRNN,ETTm1,96,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.3777550160884857,0.4033623039722442,149,2026-03-19 15:34:39
curriculum,SegRNN,ETTm1,96,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.3406343460083008,0.3792819082736969,143,2026-03-19 15:34:48
curriculum,SegRNN,ETTm1,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.3390356600284576,0.3783812522888183,564,2026-03-19 15:36:32
curriculum,SegRNN,ETTm1,96,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.3390356600284576,0.3783812522888183,125,2026-03-19 15:36:49
curriculum,SegRNN,ETTm1,96,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.375682383775711,0.4029567241668701,120,2026-03-19 15:37:06
curriculum,SegRNN,ETTm1,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.3743976652622223,0.4017578363418579,619,2026-03-19 15:39:08
curriculum,SegRNN,ETTm1,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5892483592033386,0.5050696730613708,274,2026-03-19 15:39:48
curriculum,SegRNN,ETTm1,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.577629029750824,0.5005539059638977,267,2026-03-19 15:41:26
curriculum,SegRNN,ETTm1,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.5922237038612366,0.5076494216918945,254,2026-03-19 15:41:29
curriculum,DLinear,Electricity,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2324235588312149,0.3262088298797607,2648,2026-03-19 15:44:38
curriculum,SegRNN,ETTm1,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4395031929016113,0.4342938959598541,185,2026-03-19 15:44:57
curriculum,SegRNN,ETTm1,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4492464363574981,0.4420715868473053,196,2026-03-19 15:45:11
curriculum,SegRNN,ETTm1,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.4096332788467407,0.4210115671157837,101,2026-03-19 15:47:05
curriculum,SegRNN,ETTm1,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.4400936961174011,0.4359980821609497,159,2026-03-19 15:47:45
curriculum,SegRNN,ETTm1,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.443400114774704,0.4393673539161682,135,2026-03-19 15:47:52
curriculum,DLinear,Electricity,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2586809992790222,0.3562449514865875,8104,2026-03-19 15:49:50
curriculum,SegRNN,ETTm1,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.40835040807724,0.4168227016925812,139,2026-03-19 15:49:50
curriculum,DLinear,Electricity,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.3295026421546936,0.4253431558609009,8096,2026-03-19 15:50:46
curriculum,SegRNN,Weather,96,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2231211066246032,0.2975357174873352,248,2026-03-19 15:52:19
curriculum,DLinear,Electricity,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2324235588312149,0.3262088298797607,8019,2026-03-19 15:52:46
curriculum,SegRNN,Weather,96,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2190820872783661,0.286752849817276,271,2026-03-19 15:52:49
curriculum,SegRNN,ETTm1,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4359578788280487,0.4341059029102325,933,2026-03-19 15:53:05
curriculum,SegRNN,Weather,96,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.1649038195610046,0.2271228581666946,278,2026-03-19 15:54:56
curriculum,SegRNN,Weather,96,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.1660626828670501,0.2292659282684326,256,2026-03-19 15:56:20
curriculum,SegRNN,ETTm1,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4362622797489166,0.4338870346546173,1007,2026-03-19 15:56:22
curriculum,SegRNN,Weather,96,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.1651610881090164,0.2277358919382095,250,2026-03-19 15:56:55
curriculum,SegRNN,Weather,96,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.1653912812471389,0.2274061888456344,255,2026-03-19 15:57:28
curriculum,SegRNN,ETTm1,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.4371731579303741,0.4348384439945221,1043,2026-03-19 15:57:38
curriculum,SegRNN,Weather,96,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.1652575433254242,0.2276608347892761,281,2026-03-19 15:57:56
curriculum,SegRNN,Weather,96,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.1645462960004806,0.2263297289609909,279,2026-03-19 15:58:11
curriculum,SegRNN,Weather,96,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.1651278734207153,0.2273725122213363,288,2026-03-19 16:00:11
curriculum,SegRNN,Weather,336,2021,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2731543481349945,0.3189953565597534,462,2026-03-19 16:04:29
curriculum,SegRNN,Weather,336,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2721279561519623,0.3187421560287475,466,2026-03-19 16:04:34
curriculum,SegRNN,Weather,336,2023,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.3104309737682342,0.3540864586830139,471,2026-03-19 16:05:11
curriculum,SegRNN,Weather,336,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2886779904365539,0.3348295092582702,427,2026-03-19 16:05:45
curriculum,SegRNN,Weather,336,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2739513516426086,0.3200055658817291,399,2026-03-19 16:07:17
curriculum,SegRNN,Weather,336,2023,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.281122475862503,0.3282063603401184,438,2026-03-19 16:12:13
curriculum,SegRNN,Weather,336,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2693843841552734,0.3150330185890198,476,2026-03-19 16:12:56
curriculum,SegRNN,Weather,336,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.280705064535141,0.3267623782157898,463,2026-03-19 16:13:20
curriculum,SegRNN,Weather,336,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2692165970802307,0.3146482408046722,470,2026-03-19 16:14:01
curriculum,SegRNN,Weather,96,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.1756892055273056,0.2396877706050872,1757,2026-03-19 16:19:50
curriculum,SegRNN,Weather,96,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.1764751821756363,0.2405859231948852,1777,2026-03-19 16:19:53
curriculum,SegRNN,Weather,96,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.1770267486572265,0.2417683601379394,1740,2026-03-19 16:20:13
curriculum,SegRNN,Weather,336,2021,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2785277962684631,0.3240711987018585,3092,2026-03-19 16:49:27
curriculum,SegRNN,Weather,336,2023,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2791575789451599,0.3254859149456024,3191,2026-03-19 16:51:33
curriculum,SegRNN,Weather,336,2022,anneal,1.0,1.0,uniform,all,0.0,gradual,5,0.2782934308052063,0.3239805400371551,3232,2026-03-19 16:51:56
curriculum,SegRNN,Electricity,96,2021,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.201250359416008,0.2887897491455078,2379,2026-03-19 16:59:59
curriculum,SegRNN,Electricity,96,2022,anneali,1.0,1.0,uniform,all,0.0,hard,5,0.2007963210344314,0.2885679006576538,2730,2026-03-19 17:06:10
curriculum,SegRNN,Electricity,96,2023,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.1999152898788452,0.2881287634372711,1395,2026-03-19 17:15:39
curriculum,SegRNN,Electricity,96,2021,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.1995081007480621,0.2875335812568664,1551,2026-03-19 17:15:46
curriculum,SegRNN,Electricity,96,2022,anneali,1.0,1.0,uniform,all,0.0,gradual,5,0.2652203142642975,0.3555378019809723,1573,2026-03-19 17:18:18
curriculum,SegRNN,Electricity,96,2022,anneal,1.0,1.0,uniform,all,0.0,hard,5,0.2604544758796692,0.3512258529663086,3981,2026-03-19 17:19:01
