experiment_group,model,dataset,pred_len,seed,data_mode,synth_ratio,sparsity,difficulty_mode,bundle,p_latent_factor,anneal_strategy,anneal_epoch,mse,mae,train_time,timestamp
sparsity,DLinear,ETTm2,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.1976581215858459,0.2976523041725158,60,2026-03-09 18:12:57
sparsity,DLinear,ETTm2,336,2021,real,0.0,0.1,none,all,0.0,none,0,0.4103966057300567,0.4510173201560974,44,2026-03-09 18:13:12
sparsity,DLinear,ETTm2,96,2023,real,0.0,0.5,none,all,0.0,none,0,0.1973076909780502,0.2959139347076416,50,2026-03-09 18:13:18
sparsity,DLinear,ETTm2,336,2023,real,0.0,0.1,none,all,0.0,none,0,0.4150994718074798,0.4541907608509063,58,2026-03-09 18:13:29
sparsity,DLinear,ETTm2,336,2021,real,0.0,0.5,none,all,0.0,none,0,0.3931857645511627,0.4353004693984985,65,2026-03-09 18:14:29
sparsity,DLinear,Weather,96,2021,real,0.0,0.1,none,all,0.0,none,0,0.2059089094400406,0.2759517729282379,51,2026-03-09 18:14:35
sparsity,DLinear,ETTm2,336,2022,real,0.0,0.5,none,all,0.0,none,0,0.395271897315979,0.4362430870532989,66,2026-03-09 18:14:44
sparsity,DLinear,ETTm2,336,2023,real,0.0,0.5,none,all,0.0,none,0,0.391430526971817,0.433981329202652,69,2026-03-09 18:14:47
sparsity,DLinear,Weather,96,2023,real,0.0,0.1,none,all,0.0,none,0,0.2062620520591735,0.276408314704895,58,2026-03-09 18:14:53
sparsity,DLinear,Weather,96,2022,real,0.0,0.5,none,all,0.0,none,0,0.1996443271636963,0.2625300288200378,54,2026-03-09 18:15:56
sparsity,DLinear,Weather,96,2023,real,0.0,0.5,none,all,0.0,none,0,0.1979024112224578,0.2599431872367859,58,2026-03-09 18:16:01
sparsity,DLinear,Weather,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.1971614807844162,0.2579327523708343,75,2026-03-09 18:16:10
sparsity,DLinear,Weather,336,2021,real,0.0,0.1,none,all,0.0,none,0,0.2881278693675995,0.3442904651165008,60,2026-03-09 18:16:10
sparsity,DLinear,Weather,336,2022,real,0.0,0.1,none,all,0.0,none,0,0.2888322174549103,0.3457011580467224,62,2026-03-09 18:16:15
sparsity,DLinear,Weather,336,2023,real,0.0,0.1,none,all,0.0,none,0,0.289703369140625,0.3469555079936981,66,2026-03-09 18:16:25
sparsity,DLinear,Weather,336,2022,real,0.0,0.5,none,all,0.0,none,0,0.2821994125843048,0.3332284986972809,61,2026-03-09 18:17:28
sparsity,DLinear,Weather,336,2021,real,0.0,0.5,none,all,0.0,none,0,0.2831867039203644,0.3343140184879303,65,2026-03-09 18:17:28
sparsity,DLinear,Weather,336,2023,real,0.0,0.5,none,all,0.0,none,0,0.2818115949630737,0.3317098617553711,84,2026-03-09 18:17:59
sparsity,DLinear,Electricity,96,2023,real,0.0,0.1,none,all,0.0,none,0,0.3303833901882171,0.4273996651172638,88,2026-03-09 18:18:18
sparsity,DLinear,Electricity,96,2022,real,0.0,0.25,none,all,0.0,none,0,0.2554819881916046,0.3501567542552948,98,2026-03-09 18:18:45
sparsity,DLinear,Electricity,96,2022,real,0.0,0.5,none,all,0.0,none,0,0.2299736887216568,0.324337899684906,115,2026-03-09 18:19:49
sparsity,DLinear,Electricity,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.2298429608345031,0.3242108523845672,121,2026-03-09 18:19:55
sparsity,DLinear,Electricity,96,2023,real,0.0,0.5,none,all,0.0,none,0,0.2297142595052719,0.3241738975048065,114,2026-03-09 18:20:20
sparsity,DLinear,Electricity,336,2021,real,0.0,0.25,none,all,0.0,none,0,0.2674747407436371,0.3648661971092224,154,2026-03-09 18:21:33
sparsity,DLinear,Electricity,336,2022,real,0.0,0.25,none,all,0.0,none,0,0.2677568793296814,0.3653028309345245,158,2026-03-09 18:21:51
sparsity,DLinear,Electricity,336,2023,real,0.0,0.25,none,all,0.0,none,0,0.267648845911026,0.3651545643806457,157,2026-03-09 18:21:57
sparsity,DLinear,Electricity,336,2021,real,0.0,0.5,none,all,0.0,none,0,0.2422979176044464,0.3405179679393768,184,2026-03-09 18:23:19
sparsity,DLinear,Electricity,336,2022,real,0.0,0.5,none,all,0.0,none,0,0.2424254864454269,0.3407142162322998,187,2026-03-09 18:23:29
sparsity,DLinear,Traffic,96,2021,real,0.0,0.25,none,all,0.0,none,0,0.816062867641449,0.4960423409938812,129,2026-03-09 18:23:29
sparsity,DLinear,Traffic,96,2022,real,0.0,0.25,none,all,0.0,none,0,0.8173038363456726,0.4950392246246338,128,2026-03-09 18:23:36
sparsity,DLinear,Traffic,96,2023,real,0.0,0.25,none,all,0.0,none,0,0.8167126774787903,0.4964044988155365,130,2026-03-09 18:23:42
sparsity,DLinear,Electricity,336,2023,real,0.0,0.5,none,all,0.0,none,0,0.2424182146787643,0.3407102525234222,185,2026-03-09 18:23:44
sparsity,DLinear,Traffic,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.7496873736381531,0.4592213034629822,152,2026-03-09 18:24:31
sparsity,DLinear,Traffic,96,2022,real,0.0,0.5,none,all,0.0,none,0,0.7501815557479858,0.4589351117610931,151,2026-03-09 18:24:50
sparsity,DLinear,Traffic,96,2023,real,0.0,0.5,none,all,0.0,none,0,0.7498717904090881,0.4594325125217438,152,2026-03-09 18:24:55
sparsity,SegRNN,ETTh1,96,2022,real,0.0,0.1,none,all,0.0,none,0,0.5459252595901489,0.4832597076892853,34,2026-03-09 18:25:46
sparsity,SegRNN,ETTh1,96,2023,real,0.0,0.1,none,all,0.0,none,0,0.544430136680603,0.4831830561161041,33,2026-03-09 18:25:51
sparsity,SegRNN,ETTh1,96,2021,real,0.0,0.25,none,all,0.0,none,0,0.4199566841125488,0.4282821714878082,36,2026-03-09 18:25:58
sparsity,SegRNN,ETTh1,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.3851015865802765,0.4075085818767547,38,2026-03-09 18:26:39
sparsity,SegRNN,ETTh1,96,2022,real,0.0,0.5,none,all,0.0,none,0,0.3857457637786865,0.4077086448669433,38,2026-03-09 18:26:50
sparsity,DLinear,Traffic,336,2022,real,0.0,0.1,none,all,0.0,none,0,0.9406083822250366,0.5708416104316711,216,2026-03-09 18:26:52
sparsity,SegRNN,ETTh1,96,2023,real,0.0,0.5,none,all,0.0,none,0,0.3923439383506775,0.4121866226196289,35,2026-03-09 18:26:53
sparsity,DLinear,Traffic,336,2021,real,0.0,0.1,none,all,0.0,none,0,0.9388644099235536,0.5687136054039001,229,2026-03-09 18:26:57
sparsity,DLinear,Traffic,336,2023,real,0.0,0.1,none,all,0.0,none,0,0.7213417887687683,0.4488305747509002,208,2026-03-09 18:26:58
sparsity,SegRNN,ETTh1,336,2021,real,0.0,0.1,none,all,0.0,none,0,0.6099495887756348,0.5249888300895691,35,2026-03-09 18:26:59
sparsity,SegRNN,ETTh1,336,2021,real,0.0,0.25,none,all,0.0,none,0,0.4966621100902557,0.4689544439315796,35,2026-03-09 18:27:41
sparsity,SegRNN,ETTh1,336,2023,real,0.0,0.25,none,all,0.0,none,0,0.4719777405261993,0.4534914195537567,33,2026-03-09 18:27:52
sparsity,DLinear,Traffic,336,2021,real,0.0,0.25,none,all,0.0,none,0,0.7879771590232849,0.4836902916431427,249,2026-03-09 18:27:53
sparsity,SegRNN,ETTh2,96,2021,real,0.0,0.1,none,all,0.0,none,0,0.3103520274162292,0.3612385988235473,29,2026-03-09 18:27:54
sparsity,SegRNN,ETTh1,336,2021,real,0.0,0.5,none,all,0.0,none,0,0.4670858085155487,0.4507648050785064,35,2026-03-09 18:27:55
sparsity,SegRNN,ETTh1,336,2022,real,0.0,0.5,none,all,0.0,none,0,0.602098286151886,0.5205196142196655,32,2026-03-09 18:27:56
sparsity,SegRNN,ETTh1,336,2023,real,0.0,0.5,none,all,0.0,none,0,0.4685316085815429,0.4516983032226562,37,2026-03-09 18:28:01
sparsity,DLinear,Traffic,336,2021,real,0.0,0.5,none,all,0.0,none,0,0.7108741402626038,0.442708283662796,259,2026-03-09 18:28:21
sparsity,SegRNN,ETTh2,96,2021,real,0.0,0.25,none,all,0.0,none,0,0.2961556911468506,0.351590633392334,29,2026-03-09 18:28:28
sparsity,SegRNN,ETTh2,96,2023,real,0.0,0.25,none,all,0.0,none,0,0.295950710773468,0.3493064343929291,28,2026-03-09 18:28:35
sparsity,SegRNN,ETTh2,96,2022,real,0.0,0.25,none,all,0.0,none,0,0.2941001355648041,0.3483524322509765,28,2026-03-09 18:28:36
sparsity,SegRNN,ETTh2,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.290537416934967,0.3477568924427032,30,2026-03-09 18:28:43
sparsity,SegRNN,ETTh2,336,2023,real,0.0,0.1,none,all,0.0,none,0,0.4393195807933807,0.4467063248157501,26,2026-03-09 18:28:47
sparsity,SegRNN,ETTh2,96,2022,real,0.0,0.5,none,all,0.0,none,0,0.2899496555328369,0.3462991416454315,31,2026-03-09 18:28:48
sparsity,SegRNN,ETTh2,96,2023,real,0.0,0.5,none,all,0.0,none,0,0.2908939123153686,0.3475980162620544,32,2026-03-09 18:28:51
sparsity,DLinear,Traffic,336,2022,real,0.0,0.5,none,all,0.0,none,0,0.7107961177825928,0.4432083070278168,287,2026-03-09 18:28:56
sparsity,DLinear,Traffic,336,2023,real,0.0,0.5,none,all,0.0,none,0,0.7112091183662415,0.4432438611984253,289,2026-03-09 18:28:59
sparsity,SegRNN,ETTh2,336,2023,real,0.0,0.25,none,all,0.0,none,0,0.4312819540500641,0.4436161816120147,28,2026-03-09 18:29:15
sparsity,SegRNN,ETTh2,336,2021,real,0.0,0.5,none,all,0.0,none,0,0.4243675172328949,0.4377223253250122,29,2026-03-09 18:29:17
sparsity,SegRNN,ETTh2,336,2022,real,0.0,0.25,none,all,0.0,none,0,0.4234914779663086,0.4365450441837311,32,2026-03-09 18:29:20
sparsity,SegRNN,ETTh2,336,2022,real,0.0,0.5,none,all,0.0,none,0,0.421756386756897,0.4396579563617706,32,2026-03-09 18:29:25
sparsity,SegRNN,ETTh2,336,2023,real,0.0,0.5,none,all,0.0,none,0,0.4201120138168335,0.4355150759220123,30,2026-03-09 18:29:30
sparsity,SegRNN,ETTm1,96,2021,real,0.0,0.1,none,all,0.0,none,0,0.3832839429378509,0.4010774791240692,54,2026-03-09 18:29:57
sparsity,SegRNN,ETTm1,96,2021,real,0.0,0.25,none,all,0.0,none,0,0.3832839429378509,0.4010774791240692,45,2026-03-09 18:29:58
sparsity,SegRNN,ETTm1,96,2022,real,0.0,0.1,none,all,0.0,none,0,0.3793249130249023,0.3991869986057281,54,2026-03-09 18:30:02
sparsity,SegRNN,ETTm1,96,2023,real,0.0,0.1,none,all,0.0,none,0,0.3819557726383209,0.4007875621318817,54,2026-03-09 18:30:07
sparsity,SegRNN,ETTm1,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.3435301482677459,0.3830998241901397,56,2026-03-09 18:30:12
sparsity,SegRNN,ETTm1,96,2023,real,0.0,0.25,none,all,0.0,none,0,0.3491879999637604,0.3856868147850036,62,2026-03-09 18:30:18
sparsity,SegRNN,ETTm1,96,2022,real,0.0,0.25,none,all,0.0,none,0,0.3396019637584686,0.3787987828254699,65,2026-03-09 18:30:20
sparsity,SegRNN,ETTm1,96,2022,real,0.0,0.5,none,all,0.0,none,0,0.3396019637584686,0.3787987828254699,69,2026-03-09 18:30:31
sparsity,SegRNN,ETTm1,96,2023,real,0.0,0.5,none,all,0.0,none,0,0.3397223949432373,0.3787619769573211,76,2026-03-09 18:30:41
sparsity,SegRNN,ETTm1,336,2022,real,0.0,0.25,none,all,0.0,none,0,0.4226996004581451,0.4268617033958435,74,2026-03-09 18:31:05
sparsity,SegRNN,ETTm1,336,2023,real,0.0,0.25,none,all,0.0,none,0,0.4134136736392975,0.4240890741348266,78,2026-03-09 18:31:14
sparsity,SegRNN,ETTm2,96,2021,real,0.0,0.1,none,all,0.0,none,0,0.185331791639328,0.2706104516983032,56,2026-03-09 18:31:29
sparsity,SegRNN,ETTm1,336,2021,real,0.0,0.5,none,all,0.0,none,0,0.4074863493442535,0.4189724922180176,67,2026-03-09 18:31:31
sparsity,SegRNN,ETTm2,96,2022,real,0.0,0.1,none,all,0.0,none,0,0.1927967667579651,0.2795456349849701,56,2026-03-09 18:31:34
sparsity,SegRNN,ETTm2,96,2023,real,0.0,0.1,none,all,0.0,none,0,0.1811555325984954,0.264972984790802,58,2026-03-09 18:31:43
sparsity,SegRNN,ETTm1,336,2022,real,0.0,0.5,none,all,0.0,none,0,0.4061194956302643,0.4179701209068298,79,2026-03-09 18:31:43
sparsity,SegRNN,ETTm2,96,2021,real,0.0,0.25,none,all,0.0,none,0,0.174198642373085,0.2569890320301056,66,2026-03-09 18:31:54
sparsity,SegRNN,ETTm1,336,2023,real,0.0,0.5,none,all,0.0,none,0,0.4072380661964416,0.4187892079353332,89,2026-03-09 18:31:57
sparsity,SegRNN,ETTm2,96,2022,real,0.0,0.25,none,all,0.0,none,0,0.1739777475595474,0.2582772374153137,65,2026-03-09 18:32:02
sparsity,SegRNN,ETTm2,96,2023,real,0.0,0.25,none,all,0.0,none,0,0.1773076802492141,0.259762704372406,65,2026-03-09 18:32:05
sparsity,SegRNN,ETTm2,96,2022,real,0.0,0.5,none,all,0.0,none,0,0.1731761842966079,0.2558273375034332,76,2026-03-09 18:32:25
sparsity,SegRNN,ETTm2,96,2023,real,0.0,0.5,none,all,0.0,none,0,0.1731762140989303,0.2557510435581207,76,2026-03-09 18:32:27
sparsity,SegRNN,ETTm2,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.1730283498764038,0.255378782749176,81,2026-03-09 18:32:28
sparsity,SegRNN,ETTm2,336,2022,real,0.0,0.1,none,all,0.0,none,0,0.3131836056709289,0.3517271876335144,70,2026-03-09 18:32:41
sparsity,SegRNN,ETTm2,336,2023,real,0.0,0.1,none,all,0.0,none,0,0.3173967599868774,0.3555198609828949,65,2026-03-09 18:32:46
sparsity,SegRNN,ETTm2,336,2021,real,0.0,0.25,none,all,0.0,none,0,0.3049400448799133,0.3444746136665344,73,2026-03-09 18:33:08
sparsity,SegRNN,ETTm2,336,2022,real,0.0,0.25,none,all,0.0,none,0,0.2952111363410949,0.3361381590366363,74,2026-03-09 18:33:11
sparsity,SegRNN,ETTm2,336,2023,real,0.0,0.25,none,all,0.0,none,0,0.3064602613449096,0.3459455072879791,73,2026-03-09 18:33:14
sparsity,SegRNN,Weather,96,2021,real,0.0,0.1,none,all,0.0,none,0,0.1816233098506927,0.2397645711898803,57,2026-03-09 18:33:20
sparsity,SegRNN,ETTm2,336,2022,real,0.0,0.5,none,all,0.0,none,0,0.2952111363410949,0.3361381590366363,77,2026-03-09 18:33:27
sparsity,SegRNN,ETTm2,336,2021,real,0.0,0.5,none,all,0.0,none,0,0.2953335046768188,0.335571676492691,94,2026-03-09 18:33:43
sparsity,SegRNN,ETTm2,336,2023,real,0.0,0.5,none,all,0.0,none,0,0.296638160943985,0.3368601500988006,92,2026-03-09 18:33:53
sparsity,SegRNN,Weather,96,2021,real,0.0,0.25,none,all,0.0,none,0,0.1669638454914093,0.2278431802988052,67,2026-03-09 18:33:56
sparsity,SegRNN,Weather,96,2022,real,0.0,0.25,none,all,0.0,none,0,0.1702081859111786,0.2340743094682693,67,2026-03-09 18:33:58
sparsity,SegRNN,Weather,96,2023,real,0.0,0.25,none,all,0.0,none,0,0.1706393212080001,0.2318577915430069,68,2026-03-09 18:34:01
sparsity,SegRNN,Weather,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.167742058634758,0.2290734648704528,87,2026-03-09 18:34:21
sparsity,SegRNN,Weather,96,2022,real,0.0,0.5,none,all,0.0,none,0,0.1676119714975357,0.2289578169584274,88,2026-03-09 18:34:35
sparsity,SegRNN,Weather,96,2023,real,0.0,0.5,none,all,0.0,none,0,0.1676382422447204,0.2288841009140014,88,2026-03-09 18:34:40
sparsity,SegRNN,Weather,336,2021,real,0.0,0.1,none,all,0.0,none,0,0.2869787812232971,0.3287600874900818,73,2026-03-09 18:34:48
sparsity,SegRNN,Weather,336,2022,real,0.0,0.1,none,all,0.0,none,0,0.2768913209438324,0.3225717544555664,72,2026-03-09 18:34:49
sparsity,SegRNN,Weather,336,2023,real,0.0,0.1,none,all,0.0,none,0,0.2799351215362549,0.3257676064968109,71,2026-03-09 18:34:51
sparsity,SegRNN,Weather,336,2021,real,0.0,0.25,none,all,0.0,none,0,0.2753567099571228,0.3199685513973236,87,2026-03-09 18:35:13
sparsity,SegRNN,Weather,336,2022,real,0.0,0.25,none,all,0.0,none,0,0.2710274457931518,0.3177407383918762,88,2026-03-09 18:35:20
sparsity,SegRNN,Weather,336,2023,real,0.0,0.25,none,all,0.0,none,0,0.2731086909770965,0.3181917667388916,87,2026-03-09 18:35:22
sparsity,SegRNN,Weather,336,2021,real,0.0,0.5,none,all,0.0,none,0,0.2725628614425659,0.3187784254550934,115,2026-03-09 18:35:50
sparsity,SegRNN,Weather,336,2022,real,0.0,0.5,none,all,0.0,none,0,0.2719964683055877,0.3178439736366272,116,2026-03-09 18:36:05
sparsity,SegRNN,Weather,336,2023,real,0.0,0.5,none,all,0.0,none,0,0.2727108895778656,0.318682312965393,114,2026-03-09 18:36:14
sparsity,SegRNN,Electricity,96,2022,real,0.0,0.1,none,all,0.0,none,0,0.266623705625534,0.3505004644393921,121,2026-03-09 18:36:25
sparsity,SegRNN,Electricity,96,2021,real,0.0,0.1,none,all,0.0,none,0,0.2646018862724304,0.3485923111438751,122,2026-03-09 18:36:25
sparsity,SegRNN,Electricity,96,2023,real,0.0,0.1,none,all,0.0,none,0,0.264919102191925,0.3490641713142395,127,2026-03-09 18:36:34
sparsity,SegRNN,Electricity,96,2021,real,0.0,0.25,none,all,0.0,none,0,0.2248595356941223,0.3120253980159759,167,2026-03-09 18:37:34
sparsity,SegRNN,Electricity,96,2022,real,0.0,0.25,none,all,0.0,none,0,0.225216805934906,0.3125039637088775,162,2026-03-09 18:37:43
sparsity,SegRNN,Electricity,96,2023,real,0.0,0.25,none,all,0.0,none,0,0.2081600725650787,0.2958789467811584,162,2026-03-09 18:37:48
sparsity,SegRNN,Electricity,96,2023,real,0.0,0.5,none,all,0.0,none,0,0.2070115059614181,0.2947810888290405,221,2026-03-09 18:38:57
sparsity,SegRNN,Electricity,96,2022,real,0.0,0.5,none,all,0.0,none,0,0.2067709416151046,0.294115662574768,225,2026-03-09 18:39:00
sparsity,SegRNN,Electricity,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.2067411392927169,0.294289767742157,227,2026-03-09 18:39:01
sparsity,SegRNN,Electricity,336,2021,real,0.0,0.1,none,all,0.0,none,0,0.286384105682373,0.3694591522216797,243,2026-03-09 18:39:42
sparsity,SegRNN,Electricity,336,2023,real,0.0,0.1,none,all,0.0,none,0,0.2861151099205017,0.3692062795162201,238,2026-03-09 18:39:46
sparsity,SegRNN,Electricity,336,2022,real,0.0,0.1,none,all,0.0,none,0,0.2875190675258636,0.3701825439929962,255,2026-03-09 18:40:01
sparsity,SegRNN,Electricity,336,2021,real,0.0,0.25,none,all,0.0,none,0,0.2516010701656341,0.3371652960777282,329,2026-03-09 18:41:46
sparsity,SegRNN,Electricity,336,2022,real,0.0,0.25,none,all,0.0,none,0,0.236789733171463,0.3211970627307892,322,2026-03-09 18:41:52
sparsity,SegRNN,Electricity,336,2023,real,0.0,0.25,none,all,0.0,none,0,0.2519257366657257,0.337334930896759,327,2026-03-09 18:42:09
sparsity,SegRNN,Traffic,96,2022,real,0.0,0.25,none,all,0.0,none,0,0.920213222503662,0.4603404998779297,258,2026-03-09 18:43:44
sparsity,SegRNN,Traffic,96,2023,real,0.0,0.25,none,all,0.0,none,0,0.9184072017669678,0.4586780667304992,258,2026-03-09 18:43:45
sparsity,SegRNN,Traffic,96,2021,real,0.0,0.25,none,all,0.0,none,0,0.9178922772407532,0.458472728729248,275,2026-03-09 18:44:00
sparsity,SegRNN,Electricity,336,2022,real,0.0,0.5,none,all,0.0,none,0,0.2364890426397323,0.3209460377693176,447,2026-03-09 18:44:19
sparsity,DLinear,ETTh2,96,2021,real,0.0,0.25,none,all,0.0,none,0,0.382136583328247,0.4295842051506042,44,2026-03-09 18:44:36
sparsity,SegRNN,Electricity,336,2021,real,0.0,0.5,none,all,0.0,none,0,0.2366820871829986,0.3215987682342529,475,2026-03-09 18:44:46
sparsity,SegRNN,Electricity,336,2023,real,0.0,0.5,none,all,0.0,none,0,0.2362982779741287,0.3209602534770965,475,2026-03-09 18:44:55
sparsity,SegRNN,Traffic,96,2021,real,0.0,0.5,none,all,0.0,none,0,0.8499326109886169,0.430762767791748,363,2026-03-09 18:46:11
