experiment_group,model,dataset,pred_len,seed,data_mode,synth_ratio,sparsity,difficulty_mode,bundle,p_latent_factor,anneal_strategy,anneal_epoch,mse,mae,train_time,timestamp
baseline,SegRNN,ETTh1,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.3751285672187805,0.3998768925666809,41,2026-03-09 16:36:35
baseline,SegRNN,ETTh1,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.3749196529388428,0.3997296690940857,44,2026-03-09 16:36:39
baseline,DLinear,Electricity,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.2103679627180099,0.3015490770339966,143,2026-03-09 16:36:43
baseline,DLinear,Electricity,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.2102971374988556,0.3014651834964752,139,2026-03-09 16:36:44
baseline,DLinear,Electricity,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.2104123383760452,0.3016297221183777,146,2026-03-09 16:36:52
baseline,SegRNN,ETTh1,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.4563104808330536,0.4436960518360138,45,2026-03-09 16:37:20
baseline,DLinear,Traffic,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.6963860988616943,0.4285494387149811,183,2026-03-09 16:37:34
baseline,DLinear,Traffic,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.6965416073799133,0.4287469089031219,185,2026-03-09 16:37:35
baseline,DLinear,Traffic,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.6965391635894775,0.4288296699523926,186,2026-03-09 16:37:38
baseline,SegRNN,ETTh2,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.2927711904048919,0.3483842611312866,31,2026-03-09 16:37:41
baseline,SegRNN,ETTh1,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.4552458822727203,0.4432075619697571,41,2026-03-09 16:37:42
baseline,SegRNN,ETTh1,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.4540707767009735,0.4428073465824127,42,2026-03-09 16:37:47
baseline,SegRNN,ETTh2,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.2918326556682586,0.3480232059955597,39,2026-03-09 16:37:49
baseline,SegRNN,ETTh2,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.2942517399787903,0.3500765562057495,40,2026-03-09 16:38:00
baseline,DLinear,Electricity,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.2230052202939987,0.3191001713275909,220,2026-03-09 16:38:08
baseline,SegRNN,ETTh2,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.4220800995826721,0.4389735758304596,35,2026-03-09 16:38:21
baseline,SegRNN,ETTh2,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.4264871776103973,0.4464603960514068,30,2026-03-09 16:38:30
baseline,SegRNN,ETTh2,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.4247964322566986,0.4422381818294525,29,2026-03-09 16:38:31
baseline,SegRNN,ETTm1,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.3314228355884552,0.3710297346115112,99,2026-03-09 16:39:43
baseline,SegRNN,ETTm1,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.3301794528961181,0.3705179989337921,98,2026-03-09 16:39:45
baseline,SegRNN,ETTm2,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.172886237502098,0.2551244795322418,87,2026-03-09 16:40:01
baseline,SegRNN,ETTm1,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.330523282289505,0.3701656758785248,113,2026-03-09 16:40:01
baseline,SegRNN,ETTm1,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.3978195190429687,0.4116866588592529,99,2026-03-09 16:40:06
baseline,DLinear,Traffic,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.6530725955963135,0.409732311964035,336,2026-03-09 16:40:13
baseline,SegRNN,ETTm1,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.3977310061454773,0.4116200506687164,125,2026-03-09 16:40:18
baseline,SegRNN,ETTm1,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.3977507352828979,0.4113090336322784,127,2026-03-09 16:40:22
baseline,SegRNN,ETTm2,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.1728171557188034,0.2550859153270721,108,2026-03-09 16:40:22
baseline,SegRNN,ETTm2,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.1726227849721908,0.2549330294132232,107,2026-03-09 16:40:29
baseline,DLinear,Traffic,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.6533231735229492,0.4098588526248932,345,2026-03-09 16:40:30
baseline,SegRNN,ETTm2,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.2952445447444916,0.3338517546653747,98,2026-03-09 16:40:35
baseline,SegRNN,ETTm2,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.2941294610500335,0.3347007632255554,113,2026-03-09 16:40:40
baseline,SegRNN,ETTm2,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.2946843802928924,0.3350753784179687,109,2026-03-09 16:40:44
baseline,DLinear,Traffic,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.6532208323478699,0.4097229838371277,382,2026-03-09 16:40:57
baseline,DLinear,Electricity,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.2231063097715377,0.3192039132118225,254,2026-03-09 16:42:04
baseline,SegRNN,Weather,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.1657422333955764,0.2277453988790512,126,2026-03-09 16:42:15
baseline,DLinear,Electricity,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.2230586260557174,0.3191634714603424,257,2026-03-09 16:42:17
baseline,SegRNN,Weather,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.1655809581279754,0.2275456339120865,128,2026-03-09 16:42:19
baseline,SegRNN,Weather,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.1651533246040344,0.2265661507844925,125,2026-03-09 16:42:32
baseline,SegRNN,Weather,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.2714014053344726,0.3179495632648468,162,2026-03-09 16:43:09
baseline,SegRNN,Weather,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.2710295021533966,0.3173817694187164,162,2026-03-09 16:43:15
baseline,SegRNN,Weather,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.2718804776668548,0.3181878924369812,164,2026-03-09 16:43:23
baseline,SegRNN,Electricity,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.1928035914897918,0.2821254134178161,334,2026-03-09 16:46:22
baseline,SegRNN,Electricity,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.1923749595880508,0.2816057205200195,339,2026-03-09 16:46:23
baseline,SegRNN,Electricity,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.1933169513940811,0.2821172773838043,347,2026-03-09 16:46:34
baseline,TimesNet,ETTh1,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.398941308259964,0.4170216917991638,219,2026-03-09 16:47:15
baseline,TimesNet,ETTh1,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.400020033121109,0.4200457036495209,208,2026-03-09 16:47:17
baseline,TimesNet,ETTh1,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.4057192504405975,0.4212290346622467,213,2026-03-09 16:47:17
baseline,SegRNN,Traffic,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.7815296649932861,0.4033322036266327,576,2026-03-09 16:50:45
baseline,SegRNN,Traffic,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.7805348038673401,0.4028790891170501,594,2026-03-09 16:51:00
baseline,TimesNet,ETTh2,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.3373456001281738,0.3751086890697479,242,2026-03-09 16:51:47
baseline,TimesNet,ETTh1,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.529456377029419,0.4935737550258636,327,2026-03-09 16:52:28
baseline,SegRNN,Electricity,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.223903015255928,0.3099614679813385,705,2026-03-09 16:52:40
baseline,SegRNN,Electricity,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.2245802134275436,0.310485690832138,714,2026-03-09 16:52:50
baseline,SegRNN,Electricity,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.2244846373796463,0.3103267550468445,718,2026-03-09 16:52:59
baseline,TimesNet,ETTh2,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.3328694105148315,0.3714664280414581,345,2026-03-09 16:53:29
baseline,TimesNet,ETTh1,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.5332945585250854,0.5000338554382324,349,2026-03-09 16:53:30
baseline,TimesNet,ETTh1,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.5296286940574646,0.5039340257644653,403,2026-03-09 16:53:33
baseline,TimesNet,ETTh2,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.3264084756374359,0.3673677742481231,235,2026-03-09 16:55:04
baseline,TimesNet,ETTh2,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.4740564823150635,0.4619011282920837,322,2026-03-09 16:56:49
baseline,TimesNet,ETTh2,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.4684042632579803,0.4587928652763366,477,2026-03-09 16:59:07
baseline,TimesNet,ETTh2,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.4962889552116394,0.4748250842094421,489,2026-03-09 16:59:21
baseline,SegRNN,Traffic,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.817988932132721,0.4137267470359802,1185,2026-03-09 17:02:26
baseline,SegRNN,Traffic,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.8172498345375061,0.4136184453964233,1190,2026-03-09 17:02:48
baseline,SegRNN,Traffic,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.8177883625030518,0.4143631756305694,1206,2026-03-09 17:02:52
baseline,TimesNet,ETTm1,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.336481899023056,0.3750999569892883,711,2026-03-09 17:04:03
baseline,TimesNet,ETTm1,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.3295453786849975,0.3692018687725067,726,2026-03-09 17:05:13
baseline,TimesNet,ETTm2,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.1878973245620727,0.2652996182441711,705,2026-03-09 17:05:45
baseline,TimesNet,ETTm1,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.3512721061706543,0.3826656639575958,821,2026-03-09 17:06:36
baseline,TimesNet,ETTm2,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.1856778860092163,0.2645743489265442,728,2026-03-09 17:07:39
baseline,TimesNet,ETTm2,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.1887607276439666,0.2657355070114136,867,2026-03-09 17:08:24
baseline,TimesNet,ETTm1,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.4017219543457031,0.4111236035823822,1033,2026-03-09 17:11:11
baseline,TimesNet,ETTm1,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.4345044493675232,0.4278107285499573,1098,2026-03-09 17:11:35
baseline,TimesNet,Weather,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.1698329597711563,0.2205594480037689,709,2026-03-09 17:14:42
baseline,TimesNet,Weather,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.1736131459474563,0.2219133824110031,723,2026-03-09 17:15:22
baseline,TimesNet,ETTm2,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.3162614107131958,0.3465791046619415,1117,2026-03-09 17:15:52
baseline,TimesNet,Weather,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.1690019965171814,0.2179155200719833,863,2026-03-09 17:17:38
baseline,TimesNet,ETTm1,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.4593179225921631,0.4379580616950989,1610,2026-03-09 17:20:16
baseline,TimesNet,Electricity,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.20855014026165,0.3087145984172821,802,2026-03-09 17:20:25
baseline,TimesNet,Electricity,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.1918627321720123,0.2953886985778808,822,2026-03-09 17:21:48
baseline,TimesNet,Electricity,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.2113609164953231,0.3112763166427612,800,2026-03-09 17:22:12
baseline,iTransformer,ETTh1,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.3894663453102112,0.4058949053287506,55,2026-03-09 17:23:33
baseline,TimesNet,Weather,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.2829571664333343,0.3059939444065094,1150,2026-03-09 17:23:40
baseline,iTransformer,ETTh1,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.4038490653038025,0.4185653328895569,55,2026-03-09 17:24:54
baseline,iTransformer,ETTh1,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.3939167857170105,0.4113653600215912,49,2026-03-09 17:24:55
baseline,TimesNet,Weather,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.2855256497859955,0.3066935539245605,1164,2026-03-09 17:25:36
baseline,iTransformer,ETTh1,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.4852111935615539,0.4603084027767181,47,2026-03-09 17:26:07
baseline,iTransformer,ETTh1,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.4828492701053619,0.456989586353302,47,2026-03-09 17:26:08
baseline,TimesNet,Traffic,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.6363589763641357,0.3626228868961334,636,2026-03-09 17:26:25
baseline,iTransformer,ETTh1,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.4976226687431335,0.4692951142787933,54,2026-03-09 17:26:56
baseline,TimesNet,ETTm2,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.3148403465747833,0.3438965082168579,1633,2026-03-09 17:27:01
baseline,TimesNet,Traffic,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.6342602372169495,0.3609409034252167,652,2026-03-09 17:27:11
baseline,iTransformer,ETTh2,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.3107546269893646,0.3552552759647369,47,2026-03-09 17:27:20
baseline,iTransformer,ETTh2,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.3183650970458984,0.3639580607414245,46,2026-03-09 17:27:20
baseline,TimesNet,Electricity,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.2647325396537781,0.346338540315628,957,2026-03-09 17:27:36
baseline,iTransformer,ETTh2,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.3062828481197357,0.3538746833801269,49,2026-03-09 17:27:40
baseline,TimesNet,Weather,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.2863946259021759,0.3068293333053589,1347,2026-03-09 17:28:07
baseline,TimesNet,Traffic,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.6489580869674683,0.3649007380008697,602,2026-03-09 17:28:07
baseline,iTransformer,ETTh2,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.4370679259300232,0.4376916289329529,46,2026-03-09 17:28:08
baseline,iTransformer,ETTh2,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.4321971535682678,0.4393839538097381,45,2026-03-09 17:28:13
baseline,iTransformer,ETTh2,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.4534905850887298,0.4473027884960174,48,2026-03-09 17:28:25
baseline,iTransformer,ETTm1,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.3566153347492218,0.386133998632431,127,2026-03-09 17:29:53
baseline,iTransformer,ETTm1,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.3424121439456939,0.376886785030365,113,2026-03-09 17:29:57
baseline,iTransformer,ETTm1,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.3498804271221161,0.3772011399269104,142,2026-03-09 17:30:08
baseline,iTransformer,ETTm1,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.461786150932312,0.4392203092575073,135,2026-03-09 17:30:21
baseline,iTransformer,ETTm2,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.1889570951461792,0.2696008086204529,109,2026-03-09 17:30:23
baseline,iTransformer,ETTm2,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.1836564391851425,0.2638286650180816,111,2026-03-09 17:30:30
baseline,iTransformer,ETTm1,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.456015408039093,0.4400247931480407,130,2026-03-09 17:30:43
baseline,iTransformer,ETTm2,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.1822942644357681,0.263661652803421,112,2026-03-09 17:30:43
baseline,iTransformer,ETTm1,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.4652995765209198,0.4407265484333038,153,2026-03-09 17:31:06
baseline,iTransformer,ETTm2,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.3202370405197143,0.3530913293361664,119,2026-03-09 17:32:18
baseline,iTransformer,ETTm2,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.3187574446201324,0.3527692854404449,138,2026-03-09 17:32:43
baseline,iTransformer,ETTm2,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.3209650218486786,0.3559577465057373,134,2026-03-09 17:32:48
baseline,iTransformer,Weather,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.1728730499744415,0.213555634021759,150,2026-03-09 17:33:25
baseline,iTransformer,Weather,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.278403490781784,0.2968287169933319,138,2026-03-09 17:33:27
baseline,TimesNet,Electricity,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.2600975930690765,0.3434208035469055,1289,2026-03-09 17:33:31
baseline,iTransformer,Weather,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.1721269488334655,0.212142527103424,172,2026-03-09 17:33:41
baseline,iTransformer,Weather,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.27871835231781,0.298541396856308,164,2026-03-09 17:33:54
baseline,iTransformer,Weather,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.1756308674812317,0.2138701826333999,201,2026-03-09 17:34:08
baseline,iTransformer,Weather,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.2818190455436706,0.2997058629989624,188,2026-03-09 17:34:40
baseline,TimesNet,Traffic,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.6883495450019836,0.3904122412204742,849,2026-03-09 17:35:01
baseline,TimesNet,Traffic,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.7353606224060059,0.4117389619350433,961,2026-03-09 17:36:45
baseline,TimesNet,Traffic,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.690518856048584,0.3841072022914886,909,2026-03-09 17:37:24
baseline,PatchTST,ETTh1,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.389239102602005,0.4027965366840362,71,2026-03-09 17:39:01
baseline,TimesNet,Electricity,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.2639022171497345,0.3456961214542389,1467,2026-03-09 17:39:36
baseline,PatchTST,ETTh1,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.3906092345714569,0.4034201800823211,62,2026-03-09 17:40:29
baseline,SegRNN,Traffic,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.7814174294471741,0.403618723154068,591,2026-03-09 17:41:09
baseline,PatchTST,ETTh1,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.3895807862281799,0.4026800394058227,73,2026-03-09 17:41:15
baseline,TimesNet,ETTm2,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.3257110714912414,0.3517965972423553,2515,2026-03-09 17:41:30
baseline,iTransformer,Electricity,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.1613366901874542,0.2526931464672088,551,2026-03-09 17:41:55
baseline,iTransformer,Electricity,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.1608211398124694,0.2524690628051758,536,2026-03-09 17:42:06
baseline,PatchTST,ETTh1,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.4676346182823181,0.4496340453624725,79,2026-03-09 17:42:14
baseline,iTransformer,Electricity,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.1614373475313186,0.2529292404651642,544,2026-03-09 17:42:17
baseline,PatchTST,ETTh1,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.4680878520011902,0.4509265124797821,67,2026-03-09 17:42:48
baseline,PatchTST,ETTh1,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.4692453742027282,0.4512433409690857,73,2026-03-09 17:43:11
baseline,PatchTST,ETTh2,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.2868557274341583,0.3402268588542938,61,2026-03-09 17:43:22
baseline,PatchTST,ETTh2,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.2893386483192444,0.3419091701507568,46,2026-03-09 17:43:25
baseline,PatchTST,ETTh2,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.2862163186073303,0.3394731879234314,55,2026-03-09 17:43:29
baseline,PatchTST,ETTh2,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.4197060167789459,0.4322301745414734,52,2026-03-09 17:43:35
baseline,iTransformer,Electricity,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.1901037096977234,0.280648410320282,610,2026-03-09 17:44:03
baseline,iTransformer,Electricity,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.1904561519622802,0.2809363007545471,610,2026-03-09 17:44:08
baseline,iTransformer,Electricity,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.1916144639253616,0.2823763191699981,619,2026-03-09 17:44:10
baseline,PatchTST,ETTh2,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.418327659368515,0.4310035705566406,58,2026-03-09 17:44:12
baseline,PatchTST,ETTh2,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.4149474501609802,0.4286679923534393,66,2026-03-09 17:44:43
baseline,PatchTST,ETTm1,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.3389851748943329,0.3746688663959503,123,2026-03-09 17:45:54
baseline,PatchTST,ETTm1,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.3364787697792053,0.3731741607189178,145,2026-03-09 17:46:21
baseline,PatchTST,ETTm1,336,2021,real,0.0,1.0,none,all,0.0,none,0,0.4093005955219269,0.4167397022247314,149,2026-03-09 17:46:29
baseline,PatchTST,ETTm2,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.1770852506160736,0.2638942897319793,129,2026-03-09 17:46:45
baseline,PatchTST,ETTm1,96,2021,real,0.0,1.0,none,all,0.0,none,0,0.3355430066585541,0.3737924695014953,187,2026-03-09 17:46:55
baseline,PatchTST,ETTm2,96,2022,real,0.0,1.0,none,all,0.0,none,0,0.1780105531215667,0.2622661292552948,140,2026-03-09 17:46:58
baseline,PatchTST,ETTm1,336,2022,real,0.0,1.0,none,all,0.0,none,0,0.4079600572586059,0.4151831865310669,200,2026-03-09 17:47:49
baseline,PatchTST,ETTm1,336,2023,real,0.0,1.0,none,all,0.0,none,0,0.4088988900184631,0.4149212837219238,204,2026-03-09 17:47:58
baseline,PatchTST,ETTm2,96,2023,real,0.0,1.0,none,all,0.0,none,0,0.1766290515661239,0.2615694105625152,186,2026-03-09 17:48:15
