experiment_group,model,dataset,pred_len,seed,data_mode,synth_ratio,sparsity,difficulty_mode,bundle,p_latent_factor,anneal_strategy,anneal_epoch,mse,mae,train_time,timestamp
bundle,DLinear,ETTm1,336,2023,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.5691755414009094,0.5402314066886902,755,2026-03-17 22:55:26
bundle,DLinear,ETTm1,336,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.5691755414009094,0.5402314066886902,221,2026-03-17 22:56:21
bundle,DLinear,Weather,96,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.2927502393722534,0.3683834373950958,484,2026-03-17 23:04:52
bundle,DLinear,ETTm1,336,2022,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.6568876504898071,0.5378950834274292,1017,2026-03-17 23:11:48
bundle,DLinear,ETTm1,336,2021,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.6579639315605164,0.5380862951278687,1085,2026-03-17 23:12:39
bundle,DLinear,ETTm1,336,2023,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.6546862125396729,0.5364129543304443,1045,2026-03-17 23:13:17
bundle,DLinear,Weather,96,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.2871386408805847,0.3622539341449737,705,2026-03-17 23:17:04
bundle,DLinear,Weather,96,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3831974267959595,0.4416191577911377,798,2026-03-17 23:25:33
bundle,DLinear,Weather,96,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.3528231680393219,0.4190202057361603,798,2026-03-17 23:39:18
bundle,DLinear,Weather,96,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.3068965077400207,0.3888446092605591,776,2026-03-17 23:52:41
bundle,DLinear,Weather,96,2022,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.3068965077400207,0.3888446092605591,2540,2026-03-17 23:56:03
bundle,DLinear,Weather,96,2021,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.350684106349945,0.4173152148723602,2595,2026-03-17 23:56:21
bundle,DLinear,Weather,96,2023,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.3076069355010986,0.3894693851470947,2382,2026-03-17 23:57:13
bundle,DLinear,Weather,96,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.2076520770788192,0.2839321196079254,795,2026-03-18 00:04:43
bundle,DLinear,Weather,336,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3576588034629822,0.4074278771877289,611,2026-03-18 00:07:00
bundle,DLinear,Weather,336,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3560604453086853,0.4066669940948486,590,2026-03-18 00:07:30
bundle,DLinear,Weather,336,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3610150516033172,0.4111241698265075,615,2026-03-18 00:15:26
bundle,DLinear,Weather,96,2022,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.2066572606563568,0.2871828973293304,1889,2026-03-18 00:24:36
bundle,DLinear,Weather,336,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4130758643150329,0.4615868628025055,628,2026-03-18 00:26:57
bundle,DLinear,Weather,336,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4095448851585388,0.459159791469574,527,2026-03-18 00:29:46
bundle,DLinear,Weather,336,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4131225049495697,0.4618716537952423,435,2026-03-18 00:32:18
bundle,DLinear,Weather,96,2023,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.2062907814979553,0.2863353192806244,2227,2026-03-18 00:33:37
bundle,DLinear,Weather,336,2023,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.3046880662441253,0.3592152297496795,1717,2026-03-18 00:44:30
bundle,DLinear,Weather,336,2022,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.303800106048584,0.3605611622333526,2258,2026-03-18 00:45:34
bundle,DLinear,Weather,336,2021,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.3046915233135223,0.3604979813098907,2764,2026-03-18 00:53:33
bundle,DLinear,Weather,96,2021,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.2060048729181289,0.2859599888324737,3752,2026-03-18 00:55:30
bundle,DLinear,Weather,336,2022,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.303800106048584,0.3605611622333526,3109,2026-03-18 01:19:13
bundle,DLinear,Electricity,96,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.3447810411453247,0.4135558903217315,3684,2026-03-18 01:43:23
bundle,DLinear,Weather,336,2021,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.3046560883522033,0.3610284030437469,4690,2026-03-18 01:43:39
bundle,DLinear,Electricity,96,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.3245507776737213,0.4268012940883636,4127,2026-03-18 01:53:44
bundle,DLinear,Weather,336,2023,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.3045176565647125,0.3622875511646271,5166,2026-03-18 01:54:35
bundle,DLinear,Electricity,96,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4485662579536438,0.4763112068176269,4122,2026-03-18 01:54:43
bundle,DLinear,Electricity,96,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3245507776737213,0.4268012940883636,5450,2026-03-18 02:00:19
bundle,DLinear,Electricity,96,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.4371532797813415,0.4693481624126434,6319,2026-03-18 02:15:32
bundle,DLinear,Electricity,96,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.4447759389877319,0.4736061990261078,6482,2026-03-18 02:17:30
bundle,DLinear,Electricity,336,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.3937359154224396,0.4464024305343628,5578,2026-03-18 03:50:55
bundle,DLinear,Electricity,336,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.3962793946266174,0.4478931128978729,6208,2026-03-18 03:59:28
bundle,DLinear,Electricity,336,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3962793946266174,0.4478931128978729,8173,2026-03-18 04:00:03
bundle,DLinear,Electricity,336,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3968461453914642,0.4480245411396026,7949,2026-03-18 04:06:41
bundle,DLinear,Electricity,336,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3937359154224396,0.4464024305343628,9446,2026-03-18 04:21:32
bundle,SegRNN,ETTh1,96,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4161029458045959,0.42874875664711,51,2026-03-18 07:11:25
bundle,SegRNN,ETTh1,96,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4193584620952606,0.4310050010681152,51,2026-03-18 07:11:26
bundle,SegRNN,ETTh1,96,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4027279317378998,0.4194821715354919,70,2026-03-18 07:11:44
bundle,SegRNN,ETTh1,96,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3988302946090698,0.4175358712673187,69,2026-03-18 07:11:45
bundle,SegRNN,ETTh1,96,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3949832022190094,0.4148126244544983,86,2026-03-18 07:12:02
bundle,SegRNN,ETTh1,96,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3984808921813965,0.4180103540420532,87,2026-03-18 07:12:03
bundle,SegRNN,ETTh1,96,2021,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.4769972860813141,0.4638612568378448,164,2026-03-18 07:13:20
bundle,SegRNN,ETTh1,96,2023,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.5050212144851685,0.4796976447105407,166,2026-03-18 07:13:21
bundle,SegRNN,ETTh1,336,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.4950481057167053,0.4704694449901581,97,2026-03-18 07:13:47
bundle,SegRNN,ETTh1,96,2022,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.490958422422409,0.4719378352165222,207,2026-03-18 07:14:01
bundle,SegRNN,ETTh1,336,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.4829502999782562,0.4607783854007721,126,2026-03-18 07:14:17
bundle,SegRNN,ETTh1,336,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.4981001913547516,0.474965751171112,150,2026-03-18 07:14:58
bundle,SegRNN,ETTh1,96,2021,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.4644353985786438,0.4555892050266266,299,2026-03-18 07:15:35
bundle,SegRNN,ETTh1,336,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4710288643836975,0.4566420018672943,109,2026-03-18 07:16:02
bundle,SegRNN,ETTh1,336,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4730798900127411,0.4567594230175018,97,2026-03-18 07:16:04
bundle,SegRNN,ETTh1,336,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4738065302371979,0.4573747515678406,90,2026-03-18 07:16:13
bundle,SegRNN,ETTh1,96,2023,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.4671245813369751,0.4558517932891845,311,2026-03-18 07:17:03
bundle,SegRNN,ETTh1,96,2022,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.4670222997665405,0.4570118188858032,319,2026-03-18 07:17:10
bundle,SegRNN,ETTh1,336,2021,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.5668622851371765,0.5115710496902466,336,2026-03-18 07:18:05
bundle,SegRNN,ETTh1,336,2022,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.6351009011268616,0.5602926015853882,313,2026-03-18 07:18:59
bundle,SegRNN,ETTh1,336,2023,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.5952521562576294,0.5378819704055786,352,2026-03-18 07:19:39
bundle,SegRNN,ETTm1,96,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3508586585521698,0.384971410036087,231,2026-03-18 07:20:30
bundle,SegRNN,ETTm1,96,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3577126264572143,0.3894987404346466,194,2026-03-18 07:20:44
bundle,SegRNN,ETTm1,96,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.3899458050727844,0.4094712734222412,264,2026-03-18 07:20:54
bundle,SegRNN,ETTm1,96,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.3618740737438202,0.3960052728652954,237,2026-03-18 07:24:03
bundle,SegRNN,ETTm1,96,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.367701768875122,0.4004276990890503,205,2026-03-18 07:24:36
bundle,SegRNN,ETTm1,96,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.361626535654068,0.3924432098865509,261,2026-03-18 07:25:17
bundle,SegRNN,ETTh1,336,2021,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.5273603796958923,0.4925866425037384,639,2026-03-18 07:26:04
bundle,SegRNN,ETTh1,336,2022,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.5327155590057373,0.4961204826831817,629,2026-03-18 07:26:31
bundle,SegRNN,ETTm1,96,2021,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.4605706632137298,0.4490149021148681,543,2026-03-18 07:26:39
bundle,SegRNN,ETTh1,336,2023,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.5361424088478088,0.4976943135261535,620,2026-03-18 07:26:48
bundle,SegRNN,ETTm1,96,2022,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.4672306478023529,0.450338065624237,727,2026-03-18 07:30:39
bundle,SegRNN,ETTm1,336,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.449216365814209,0.4415325820446014,312,2026-03-18 07:30:55
bundle,SegRNN,ETTm1,336,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.4338858127593994,0.4283388257026672,243,2026-03-18 07:31:01
bundle,SegRNN,ETTm1,336,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.4429905414581299,0.441817969083786,396,2026-03-18 07:33:06
bundle,SegRNN,ETTm1,96,2023,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.3616187274456024,0.392484962940216,893,2026-03-18 07:34:18
bundle,SegRNN,ETTm1,336,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4290160238742828,0.4325078427791595,256,2026-03-18 07:35:43
bundle,SegRNN,ETTm1,336,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4176072478294372,0.4257781505584717,318,2026-03-18 07:36:39
bundle,SegRNN,ETTm1,336,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.4356896579265594,0.4327811002731323,254,2026-03-18 07:37:47
bundle,SegRNN,ETTm1,96,2021,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.4197699725627899,0.427212506532669,1207,2026-03-18 07:41:27
bundle,SegRNN,ETTm1,96,2022,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.4161564111709595,0.4249434769153595,1240,2026-03-18 07:45:09
bundle,SegRNN,ETTm1,96,2023,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.4240223169326782,0.4292269945144653,1274,2026-03-18 07:46:17
bundle,SegRNN,ETTm1,336,2021,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.421527624130249,0.4271692335605621,1420,2026-03-18 07:50:45
bundle,SegRNN,ETTm1,336,2022,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.5125946402549744,0.4782639443874359,1424,2026-03-18 07:50:58
bundle,SegRNN,ETTm1,336,2023,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.5008369088172913,0.4736763536930084,1539,2026-03-18 07:56:45
bundle,SegRNN,Weather,96,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.1789548993110656,0.2376839369535446,1150,2026-03-18 07:57:22
bundle,SegRNN,Weather,96,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.175353318452835,0.2400655895471573,1166,2026-03-18 08:01:19
bundle,SegRNN,Weather,96,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.1745247691869735,0.2342891544103622,1145,2026-03-18 08:04:41
bundle,SegRNN,Weather,96,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.1704780757427215,0.2331791073083877,773,2026-03-18 08:10:05
bundle,SegRNN,Weather,96,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.1679960638284683,0.2306656837463379,805,2026-03-18 08:11:13
bundle,SegRNN,Weather,96,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.1706532537937164,0.2334633022546768,789,2026-03-18 08:14:54
bundle,SegRNN,ETTm1,336,2022,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.4812417328357696,0.4605547487735748,2464,2026-03-18 08:17:14
bundle,SegRNN,ETTm1,336,2023,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.4884258806705475,0.4655534327030182,2493,2026-03-18 08:18:38
bundle,SegRNN,ETTm1,336,2021,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.4942288100719452,0.466891884803772,2733,2026-03-18 08:20:17
bundle,SegRNN,Weather,96,2022,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.1846637725830078,0.2461942732334137,1822,2026-03-18 08:21:33
bundle,SegRNN,Weather,96,2021,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.180749163031578,0.2475583106279373,2569,2026-03-18 08:30:27
bundle,SegRNN,Weather,96,2023,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.1773692518472671,0.2395057082176208,2624,2026-03-18 08:35:08
bundle,SegRNN,Weather,336,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.2850221693515777,0.3331657350063324,1055,2026-03-18 08:35:16
bundle,SegRNN,Weather,336,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.2825579941272735,0.3319737613201141,1467,2026-03-18 08:39:48
bundle,SegRNN,Weather,336,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.2776012122631073,0.3236801028251648,1460,2026-03-18 08:43:24
bundle,SegRNN,Weather,336,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.2726855874061584,0.316191017627716,734,2026-03-18 08:47:57
bundle,SegRNN,Weather,336,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.2718047499656677,0.3183596134185791,898,2026-03-18 08:50:32
bundle,DLinear,Electricity,336,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.3839305639266968,0.4431770443916321,6112,2026-03-18 08:52:26
bundle,SegRNN,Weather,336,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.2775115668773651,0.3253211081027984,1034,2026-03-18 08:57:28
bundle,SegRNN,Weather,96,2021,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.1754948645830154,0.237171396613121,3254,2026-03-18 08:59:22
bundle,SegRNN,Weather,96,2022,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.1743339002132415,0.2355147749185562,3666,2026-03-18 09:11:38
bundle,SegRNN,Weather,96,2023,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.1758938282728195,0.2374234795570373,3915,2026-03-18 09:16:55
bundle,SegRNN,Weather,336,2022,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.2850317656993866,0.327027827501297,3577,2026-03-18 09:21:37
bundle,SegRNN,Weather,336,2021,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.2720195651054382,0.3153514266014099,4446,2026-03-18 09:34:50
bundle,SegRNN,Weather,336,2023,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.2823471426963806,0.3249813914299011,4410,2026-03-18 09:44:24
bundle,SegRNN,Weather,336,2021,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.2793504297733307,0.3221621513366699,7245,2026-03-18 10:44:35
bundle,SegRNN,Weather,336,2023,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.2794379293918609,0.3216835856437683,7181,2026-03-18 10:50:39
bundle,SegRNN,Electricity,96,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.2131208032369613,0.3024713397026062,7126,2026-03-18 10:58:35
bundle,SegRNN,Electricity,96,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.2145429849624633,0.3035572171211242,7631,2026-03-18 11:00:04
bundle,SegRNN,Electricity,96,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.2546122670173645,0.3441196084022522,5256,2026-03-18 11:02:54
bundle,SegRNN,Electricity,96,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.2155767083168029,0.3040530979633331,7514,2026-03-18 11:03:08
bundle,SegRNN,Weather,336,2022,mixed,1.0,1.0,uniform,VE,0.0,none,0,0.2796447575092315,0.3228269815444946,8385,2026-03-18 11:08:09
bundle,SegRNN,Electricity,96,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.2109583169221878,0.300283282995224,5399,2026-03-18 11:14:52
bundle,SegRNN,Electricity,96,2023,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.2110816538333892,0.3005202114582062,5283,2026-03-18 11:39:16
bundle,SegRNN,Electricity,336,2021,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.2382399588823318,0.3226056694984436,6686,2026-03-18 13:06:45
bundle,TimesNet,ETTh1,96,2022,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.4071622490882873,0.4195256531238556,578,2026-03-18 13:21:29
bundle,TimesNet,ETTh1,96,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.4076822996139526,0.4196348190307617,719,2026-03-18 13:23:50
bundle,SegRNN,Electricity,336,2022,mixed,1.0,1.0,uniform,LM,0.0,none,0,0.2382364720106125,0.3225429654121399,6566,2026-03-18 13:29:09
bundle,TimesNet,ETTh1,96,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.4342051446437835,0.4397312104701996,674,2026-03-18 13:33:09
bundle,TimesNet,ETTh1,96,2021,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.4081974923610687,0.4225989580154419,765,2026-03-18 13:37:02
bundle,SegRNN,Electricity,336,2021,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.233032613992691,0.3204536437988281,10066,2026-03-18 13:38:52
bundle,TimesNet,ETTh1,96,2022,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.4234316945075989,0.4331753253936767,722,2026-03-18 13:41:39
bundle,TimesNet,ETTh1,96,2023,mixed,1.0,1.0,uniform,NR,0.0,none,0,0.4394508898258209,0.4438637793064117,668,2026-03-18 13:44:44
bundle,SegRNN,Electricity,336,2023,mixed,1.0,1.0,uniform,ST,0.0,none,0,0.237817570567131,0.322293758392334,9938,2026-03-18 13:46:20
